2022-10-26 05:48:02 - r - INFO: - Episode: 55/200, Reward: 168.00: Epislon: 0.035
2022-10-26 05:48:03 - r - INFO: - Episode: 56/200, Reward: 114.00: Epislon: 0.030
2022-10-26 05:48:03 - r - INFO: - Episode: 57/200, Reward: 200.00: Epislon: 0.023
2022-10-26 05:48:03 - r - INFO: - Episode: 58/200, Reward: 200.00: Epislon: 0.019
2022-10-26 05:48:03 - r - INFO: - Episode: 59/200, Reward: 183.00: Epislon: 0.016
2022-10-26 05:48:04 - r - INFO: - Episode: 60/200, Reward: 184.00: Epislon: 0.014
2022-10-26 05:48:04 - r - INFO: - Episode: 61/200, Reward: 200.00: Epislon: 0.013
2022-10-26 05:48:04 - r - INFO: - Episode: 62/200, Reward: 200.00: Epislon: 0.012
2022-10-26 05:48:05 - r - INFO: - Episode: 63/200, Reward: 200.00: Epislon: 0.011
2022-10-26 05:48:05 - r - INFO: - Episode: 64/200, Reward: 200.00: Epislon: 0.011
2022-10-26 05:48:05 - r - INFO: - Episode: 65/200, Reward: 200.00: Epislon: 0.011
2022-10-26 05:48:06 - r - INFO: - Episode: 66/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:06 - r - INFO: - Episode: 67/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:06 - r - INFO: - Episode: 68/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:07 - r - INFO: - Episode: 69/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:07 - r - INFO: - Episode: 70/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:07 - r - INFO: - Episode: 71/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:08 - r - INFO: - Episode: 72/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:08 - r - INFO: - Episode: 73/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:08 - r - INFO: - Episode: 74/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:09 - r - INFO: - Episode: 75/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:09 - r - INFO: - Episode: 76/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:09 - r - INFO: - Episode: 77/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:09 - r - INFO: - Episode: 78/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:10 - r - INFO: - Episode: 79/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:10 - r - INFO: - Episode: 80/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:10 - r - INFO: - Episode: 81/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:11 - r - INFO: - Episode: 82/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:11 - r - INFO: - Episode: 83/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:11 - r - INFO: - Episode: 84/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:12 - r - INFO: - Episode: 85/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:12 - r - INFO: - Episode: 86/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:12 - r - INFO: - Episode: 87/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:13 - r - INFO: - Episode: 88/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:13 - r - INFO: - Episode: 89/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:13 - r - INFO: - Episode: 90/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:14 - r - INFO: - Episode: 91/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:14 - r - INFO: - Episode: 92/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:14 - r - INFO: - Episode: 93/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:15 - r - INFO: - Episode: 94/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:15 - r - INFO: - Episode: 95/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:15 - r - INFO: - Episode: 96/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:16 - r - INFO: - Episode: 97/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:16 - r - INFO: - Episode: 98/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:16 - r - INFO: - Episode: 99/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:16 - r - INFO: - Episode: 100/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:17 - r - INFO: - Episode: 101/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:17 - r - INFO: - Episode: 102/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:17 - r - INFO: - Episode: 103/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:18 - r - INFO: - Episode: 104/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:18 - r - INFO: - Episode: 105/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:18 - r - INFO: - Episode: 106/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:19 - r - INFO: - Episode: 107/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:19 - r - INFO: - Episode: 108/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:19 - r - INFO: - Episode: 109/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:20 - r - INFO: - Episode: 110/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:20 - r - INFO: - Episode: 111/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:20 - r - INFO: - Episode: 112/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:21 - r - INFO: - Episode: 113/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:21 - r - INFO: - Episode: 114/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:21 - r - INFO: - Episode: 115/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:22 - r - INFO: - Episode: 116/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:22 - r - INFO: - Episode: 117/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:22 - r - INFO: - Episode: 118/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:22 - r - INFO: - Episode: 119/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:23 - r - INFO: - Episode: 120/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:23 - r - INFO: - Episode: 121/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:23 - r - INFO: - Episode: 122/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:24 - r - INFO: - Episode: 123/200, Reward: 200.00: Epislon: 0.010
2022-10-26 05:48:24 - r - INFO: - Episode: 124/200, Reward: 200.00: Epislon: 0.010
